SAMPLE ID,IGSN,SOURCE,REFERENCE,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MAX ELEVATION,MIN ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,MNO,MGO,CAO,NA2O,K2O,P2O5,NI,CO,CU,CD,ZN,S,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,BA,CD,CO,CR,CS,CU,HF,MO,NB,NI,PB,RB,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,Y,ZN,ZR,TI
ODP0183-1140A-025R-006/016-018,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0183,-46.2767,68.4917,0.0001,-2394,-2394,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1151.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.76,,,,,,,,,,,,,,,,
ODP0183-1140A-025R-006/016-018,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0183,-46.2767,68.4917,0.0001,-2394,-2394,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,76.32,54.48,193.45,0.17,110.26,,3.84,10.64,1.68,9.06,3.32,1.35,4.32,0.75,5.19,1.09,3.13,0.45,3.12,0.43,37.82,0.17,54.48,286.57,0.05,193.45,2.25,0.26,3.22,76.32,0.6,4.17,,0.01,46,0.32,0.89,132.16,0.19,,0.45,9130.37,0.01,0.1,323.52,28.54,110.26,80.59,9130.37
ODP0324-U1347A-025R-004/034-037,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,364.01,,,,,,,,,,,,,,,,,,,,,,,,,,,364.01,,,,,,,,,,,,,,,,
ODP0324-U1347A-025R-004/034-037,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,61.38,51,303.99,0.2,153.85,,6.46,18.27,2.79,14.19,4.54,1.69,5.25,0.9,5.87,1.23,3.45,0.47,3.32,0.46,37.36,0.2,51,96.03,0.05,303.99,3.3,0.43,6.72,61.38,0.8,4.04,,0.02,44.66,0.34,1.41,163.93,0.39,,0.44,12930.9,0.02,0.14,455.18,31.46,153.85,124.84,12930.9
ODP0324-U1347A-021R-004/021-025,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.36,2.44,12.85,,,,,15.43,0.28,5.39,9.95,2.55,0.2700,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1347A-021R-004/021-025,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,486.62,,,,,,,,,,,,,,,,,,,,,,,,,,,486.62,,,,,,,,,,,,,,,,
ODP0324-U1347A-021R-004/021-025,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,38.93,51.74,373.48,0.21,181.12,,8.2,22.78,3.38,17.3,5.43,1.91,6.34,1.06,6.98,1.43,4.05,0.56,3.94,0.55,46.49,0.21,51.74,33.33,0.06,373.48,4.06,0.51,8.62,38.93,0.97,5.11,,0.02,43.56,0.38,1.91,167.35,0.5,,0.57,15269.5,0.02,0.18,513.2,36.86,181.12,153.48,15269.5
ODP0324-U1347A-021R-004/093-103,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.05,2.44,12.76,,,,,14.57,0.23,5.72,10.07,2.35,0.3100,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1347A-021R-004/093-103,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,514.15,,,,,,,,,,,,,,,,,,,,,,,,,,,514.15,,,,,,,,,,,,,,,,
ODP0324-U1347A-021R-004/093-103,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,37.68,50.38,350.4,0.18,171.8,,8.38,22.94,3.49,17.32,5.44,1.94,6.4,1.13,7.19,1.52,4.14,0.59,4.03,0.58,45.05,0.18,50.38,32.11,0.06,350.4,4.18,0.52,8.36,37.68,0.98,5.11,,0.02,44.27,0.42,1.53,164.05,0.52,,0.61,14323.8,0.02,0.19,486.7,38.28,171.8,152.73,14323.8
ODP0324-U1347A-018R-005/000-003,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,355.09,,,,,,,,,,,,,,,,,,,,,,,,,,,355.09,,,,,,,,,,,,,,,,
ODP0324-U1347A-018R-005/000-003,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,68.27,50.15,287.02,0.17,140.07,,6.41,17.9,2.83,14.73,4.67,1.75,5.57,0.93,6.18,1.26,3.52,0.49,3.36,0.47,35.41,0.17,50.15,134.48,0.04,287.02,3.32,0.47,6.41,68.27,0.72,3.67,,0.01,48,0.29,1.36,185.72,0.38,,0.41,13108.6,0.02,0.12,442,32.45,140.07,127.82,13108.6
ODP0324-U1347A-018R-003/091-095,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,2.08,13.44,,,,,13.64,0.25,6.59,11.53,2.35,0.2000,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1347A-018R-003/091-095,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,346.27,,,,,,,,,,,,,,,,,,,,,,,,,,,346.27,,,,,,,,,,,,,,,,
ODP0324-U1347A-018R-003/091-095,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,68.57,50.95,260.26,0.17,155.09,,6.68,18.76,2.97,15.41,4.87,1.81,5.6,0.95,6.2,1.28,3.58,0.5,3.44,0.48,36.65,0.17,50.95,139.78,0.04,260.26,3.44,0.42,6.6,68.57,0.81,3.72,,0.02,48.87,0.41,1.39,192.81,0.39,,0.42,13727.1,0.02,0.13,458.26,32.74,155.09,127.76,13727.1
ODP0324-U1347A-013R-007/030-040,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.79,2.4,12.87,,,,,14.99,0.27,5.9,10.43,2.38,0.2600,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1347A-013R-007/030-040,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,577.91,,,,,,,,,,,,,,,,,,,,,,,,,,,577.91,,,,,,,,,,,,,,,,
ODP0324-U1347A-013R-007/030-040,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,51.63,53.32,318.8,0.21,161.53,,7.86,21.76,3.29,16.74,5.2,1.88,5.92,0.99,6.44,1.3,3.63,0.5,3.47,0.49,42.08,0.21,53.32,68.36,0.05,318.8,3.8,0.55,8.23,51.63,0.91,4.57,,0.02,44.31,0.39,1.56,191.78,0.5,,0.56,15237.3,0.02,0.17,509.71,33.7,161.53,144.21,15237.3
ODP0324-U1347A-001R-007/020-027,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,548.16,,,,,,,,,,,,,,,,,,,,,,,,,,,548.16,,,,,,,,,,,,,,,,
ODP0324-U1347A-001R-007/020-027,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,32.5118,159.235,0.0001,-3450,-3450,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,52.04,53.79,323.25,0.18,162.41,,7.82,21.94,3.31,16.85,5.28,1.88,5.91,0.98,6.44,1.3,3.59,0.5,3.5,0.48,42.35,0.18,53.79,68.42,0.05,323.25,3.78,0.52,8.28,52.04,0.9,4.68,,0.02,44.12,0.39,1.47,194.7,0.5,,0.55,15270.6,0.02,0.17,510.62,33.5,162.41,143.98,15270.6
ODP0324-U1350A-022R-002/120-122,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.76,1.45,15.58,,,,,11,0.21,8.39,12.26,2.21,0.1500,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1350A-022R-002/120-122,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,895.37,,,,,,,,,,,,,,,,,,,,,,,,,,,895.37,,,,,,,,,,,,,,,,
ODP0324-U1350A-022R-002/120-122,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,107.69,52.3,162.88,0.16,105.63,,4.05,11.73,1.79,9.19,2.96,1.16,3.45,0.59,3.88,0.81,2.25,0.31,2.23,0.3,23.74,0.16,52.3,311.31,0.02,162.88,2.09,0.3,4.39,107.69,0.5,2.09,,0.01,38.36,0.3,0.94,186.22,0.26,,0.24,8922.33,0.01,0.08,304.75,20.59,105.63,79.38,8922.33
ODP0324-U1350A-022R-002/052-057,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.77,1.47,15.82,,,,,10.97,0.23,8.41,12.28,2.25,0.1500,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1350A-022R-002/052-057,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,859.74,,,,,,,,,,,,,,,,,,,,,,,,,,,859.74,,,,,,,,,,,,,,,,
ODP0324-U1350A-022R-002/052-057,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,110.15,53.51,169.29,0.16,96.67,,4.84,13.23,2.13,11.16,3.53,1.38,4.17,0.71,4.69,0.97,2.66,0.37,2.62,0.36,27.18,0.16,53.51,321.86,0.02,169.29,2.5,0.34,5.02,110.15,0.63,2.31,,0.02,43.74,0.27,0.94,215.68,0.31,,0.29,9933.66,0.01,0.09,319.49,24.51,96.67,94.53,9933.66
ODP0324-U1350A-020R-002/101-108,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1413.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.12,,,,,,,,,,,,,,,,
ODP0324-U1350A-020R-002/101-108,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,57.73,52.3,186.06,0.21,137.42,,6.18,17.34,2.77,14.56,4.78,1.78,5.67,0.96,6.34,1.33,3.72,0.52,3.58,0.5,30.98,0.21,52.3,139.43,0.03,186.06,3.46,0.51,6.36,57.73,0.68,3.1,,0.02,50.38,0.32,1.3,203.15,0.38,,0.4,13084.1,0.02,0.12,413.27,34.07,137.42,131.49,13084.1
ODP0324-U1350A-020R-002/049-052,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.92,1.94,13.57,,,,,13.12,0.28,6.55,11.44,2.49,0.1800,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1350A-020R-002/049-052,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1347.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.2,,,,,,,,,,,,,,,,
ODP0324-U1350A-020R-002/049-052,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,56.37,51.38,181.45,0.18,141.1,,5.92,16.69,2.65,14.05,4.67,1.69,5.31,0.92,6.12,1.26,3.51,0.49,3.39,0.48,29.75,0.18,51.38,137.73,0.04,181.45,3.21,0.43,6.08,56.37,0.67,2.99,,0.02,48.34,0.33,1.31,193.74,0.36,,0.37,12647.1,0.02,0.12,402.28,32.61,141.1,126.29,12647.1
ODP0324-U1350A-020R-001/075-077,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.04,1.94,13.71,,,,,13.09,0.23,6.67,11.55,2.56,0.1900,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1350A-020R-001/075-077,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1328.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.21,,,,,,,,,,,,,,,,
ODP0324-U1350A-020R-001/075-077,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,55.97,51.27,181.62,0.18,132.11,,5.31,15.47,2.39,12.44,4.12,1.56,4.9,0.83,5.53,1.14,3.16,0.44,3.08,0.44,26.33,0.18,51.27,136.56,0.03,181.62,3.01,0.4,5.72,55.97,0.61,2.74,,0.02,45.17,0.35,1.27,175.29,0.34,,0.35,12060.7,0.02,0.11,397.34,29.59,132.11,114.25,12060.7
ODP0324-U1350A-017R-003/018-020,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1548.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.03,,,,,,,,,,,,,,,,
ODP0324-U1350A-017R-003/018-020,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,45.84,49.85,145.06,0.21,136.11,,13.87,32.72,4.15,18.23,4.88,1.78,5.28,0.85,5.56,1.13,3.09,0.43,2.97,0.42,82.62,0.21,49.85,56.13,0.07,145.06,3.88,0.7,24.58,45.84,1.09,7.56,,0.02,41.33,0.33,1.57,244.8,1.25,,0.75,13797.9,0.03,0.25,366.94,28.97,136.11,157.71,13797.9
ODP0324-U1350A-017R-001/105-107,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.57,1.65,13.5,,,,,14,0.24,6.32,11,2.39,0.2200,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0324-U1350A-017R-001/105-107,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,1378.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.25,,,,,,,,,,,,,,,,
ODP0324-U1350A-017R-001/105-107,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0324,36.0796,159.284,0.0001,-4056,-4056,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,48.23,53.84,138.74,0.2,151.03,,5.94,15.87,2.37,11.81,3.78,1.36,4.68,0.83,5.79,1.24,3.62,0.53,3.78,0.56,45.69,0.2,53.84,75.18,0.04,138.74,2.82,0.42,7.11,48.23,0.62,3.76,,0.01,46.32,0.34,1.21,117.35,0.39,,0.4,10297.7,0.02,0.13,421.35,32.57,151.03,105.13,10297.7
ODP0192-1183A-064R-002/029-031,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.57,1.1,13.99,,,,,11.15,0.22,8.11,12.64,2,0.1000,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0192-1183A-064R-002/029-031,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,947.25,,,,,,,,,,,,,,,,,,,,,,,,,,,947.25,,,,,,,,,,,,,,,,
ODP0192-1183A-064R-002/029-031,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,102.21,52.34,190.07,0.17,115.52,,3.37,9.24,1.44,7.22,2.48,0.98,3.18,0.57,3.89,0.86,2.44,0.36,2.51,0.37,20.1,0.17,52.34,225.54,0.02,190.07,1.66,0.23,3.03,102.21,0.41,1.92,,0.01,47.55,0.36,0.57,114.39,0.19,,0.26,6689.12,0.01,0.07,329.91,21.69,115.52,58.1,6689.12
ODP0192-1183A-064R-001/110-115,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.56,1.13,14.03,,,,,11.75,0.23,7.46,12.19,1.99,0.1000,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0192-1183A-064R-001/110-115,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,981.03,,,,,,,,,,,,,,,,,,,,,,,,,,,981.03,,,,,,,,,,,,,,,,
ODP0192-1183A-064R-001/110-115,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,LA-ICPMS,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,104.2,53.4,191.71,0.17,121.08,,3.29,9.04,1.39,7.28,2.44,0.95,3.12,0.55,3.83,0.82,2.4,0.35,2.48,0.36,20.6,0.17,53.4,227.34,0.02,191.71,1.63,0.25,3.08,104.2,0.41,1.9,,,48.05,0.28,0.66,115.8,0.18,,0.25,7088.84,0.01,0.07,340.81,21.5,121.08,59.65,7088.84
ODP0192-1183A-063R-001/025-028,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.43,1.12,14.2,,,,,12,0.22,7.59,12.33,2.04,0.1100,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODP0192-1183A-063R-001/025-028,,EARTHCHEMDB,"REEKIE, C; JENNER, F E; SMYTHE, D; HAURI, E H; BULLOCK, E; WILLIAMS, H M, 2019",ODP0192,-1.17698,157.015,0.0001,-1804.7,-1804.7,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,,940.99,,,,,,,,,,,,,,,,,,,,,,,,,,,940.99,,,,,,,,,,,,,,,,
